ID_ALUNO,ANO,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE_2024,DEFAS_UNICA,DELTA_IDA
RA-367,2023,10.0,5.9,8.7,8.8,2.52,7.8125,7.7925,,0.0,-0.7999999999999998
RA-367,2024,10.0,5.0,7.268170426,9.168,6.26,6.875,7.6275,7.209434085200001,1.0,-0.9000000000000004
RA-368,2023,5.0,6.7,7.7,0.0,2.52,7.03125,7.34,,-1.0,-0.5999999999999996
RA-368,2024,5.0,7.0,6.166666666666667,7.917,7.51,7.65625,6.7025,6.782158333333333,-1.0,0.2999999999999998
RA-369,2023,5.0,4.0,4.1,10.0,5.0,8.541666667,7.726666667,,-1.0,-0.7999999999999998
RA-369,2024,10.0,1.6666666666666667,4.908119658333334,8.751,7.51,6.40625,5.428,5.667282265,0.0,-2.333333333333333
RA-373,2023,5.0,8.4,9.7,0.0,2.52,8.75,7.84,,-1.0,1.1000000000000005
RA-374,2023,10.0,5.4,8.3,8.8,5.63,7.65625,7.9175,,0.0,-1.5
RA-375,2023,5.0,7.9,9.9,0.0,5.0,8.541666667,8.283333333,,-1.0,2.5
RA-375,2024,10.0,6.833333333333333,9.443589743666667,9.585,7.51,7.1875,6.432,7.970034615400001,0.0,-1.0666666666666673
RA-376,2023,5.0,5.9,9.6,8.5,2.52,7.916666667,8.226666667,,-1.0,1.6000000000000005
RA-376,2024,5.0,2.8333333333333335,8.287284610666667,10.002,2.51,6.5625,6.325,5.896573588800001,-1.0,-3.066666666666667
RA-377,2023,10.0,4.8,7.6,9.6,5.0,7.34375,7.6275,,0.0,-1.4000000000000004
RA-377,2024,10.0,5.166666666666667,7.698412698333333,9.168,7.51,7.125,7.634,7.480115873000001,0.0,0.36666666666666714
RA-38,2023,10.0,7.7,9.7,9.6,7.52,8.75,8.8825,,0.0,-0.8999999999999995
RA-380,2023,5.0,4.5,6.4,0.0,2.52,6.71875,6.5425,,-1.0,2.0
RA-381,2023,5.0,3.9,8.4,0.0,6.89,7.34375,6.84,,-1.0,0.6000000000000001
RA-381,2024,5.0,3.6666666666666665,6.133333333333333,8.334,7.51,6.71875,6.1225,5.940775,-2.0,-0.2333333333333334
RA-382,2023,5.0,5.2,9.4,0.0,6.26,7.5,7.1725,,-2.0,-0.20000000000000018
RA-382,2024,5.0,3.0,6.324561403666666,9.168,5.63,6.75,6.43,5.805712280733333,-1.0,-2.2
RA-383,2023,10.0,6.5,8.8,9.2,3.14,7.5,7.5,,0.0,-1.5999999999999996
RA-383,2024,10.0,5.833333333333333,8.600288600333334,9.168,7.51,7.875,8.47,8.036024386733335,1.0,-0.666666666666667
RA-384,2023,10.0,7.3,9.1,0.0,2.52,7.65625,7.335,,0.0,-0.7999999999999998
RA-384,2024,10.0,7.5,8.607503607333333,7.5,7.51,7.625,7.936,8.072200721466668,0.0,0.20000000000000018
RA-386,2023,5.0,3.3,7.0,9.2,2.52,7.03125,6.6325,,-1.0,-0.7000000000000002
RA-387,2023,5.0,3.0,6.8,0.0,2.52,6.875,7.0075,,-1.0,-0.7000000000000002
RA-387,2024,5.0,4.333333333333333,7.166666666666667,7.5,7.51,6.25,5.9975,6.125500000000001,-1.0,1.333333333333333
RA-388,2023,5.0,4.2,7.4,0.0,5.63,6.875,7.835,,-2.0,-0.2999999999999998
RA-388,2024,5.0,4.333333333333333,6.349206349,7.5,7.51,6.75,5.764,5.965307936466667,-1.0,0.13333333333333286
RA-389,2023,5.0,8.2,8.2,0.0,2.52,8.75,8.95,,-1.0,4.699999999999999
RA-389,2024,10.0,5.166666666666667,6.674358974333333,9.585,8.76,6.5625,6.745,7.2079551282,0.0,-3.0333333333333323
RA-39,2023,10.0,7.8,9.1,9.6,7.52,8.75,8.7575,,0.0,0.8999999999999995
RA-390,2023,10.0,4.8,8.8,7.9,2.52,7.34375,7.005,,0.0,0.09999999999999964
RA-390,2024,10.0,4.166666666666667,6.080701754333333,7.5,8.755,6.5625,6.08,6.5472236842000004,0.0,-0.6333333333333329
RA-391,2023,10.0,3.5,7.5,7.9,2.52,7.5,7.585,,0.0,-1.5999999999999996
RA-392,2023,5.0,4.6,9.5,9.6,2.52,6.09375,7.17,,-2.0,-0.20000000000000018
RA-392,2024,5.0,1.0,5.414731682,9.585,5.635,3.5,3.545,4.3639463364,-1.0,-3.5999999999999996
RA-395,2023,10.0,6.0,8.6,9.2,2.52,7.96875,7.9175,,0.0,1.0999999999999996
RA-395,2024,10.0,4.333333333333333,6.921693121666666,8.751,6.26,7.25,8.464,7.169905291000001,1.0,-1.666666666666667
RA-397,2023,5.0,4.6,7.9,7.5,2.52,7.1875,7.465,,-1.0,1.7999999999999998
RA-397,2024,5.0,5.666666666666667,7.885292942666666,7.918,5.63,7.625,7.398,6.807291921866668,-2.0,1.0666666666666673
RA-398,2023,10.0,6.5,8.1,6.7,2.52,7.5,7.7925,,1.0,1.0
RA-398,2024,10.0,8.0,5.733333333333333,7.083,7.51,7.291666667,6.553333333,7.2457999999666685,0.0,1.5
RA-399,2023,10.0,4.7,8.2,7.9,2.52,7.5,8.165,,0.0,0.40000000000000036
RA-40,2023,5.0,5.9,8.2,7.5,7.52,7.96875,7.755,,-1.0,-0.8999999999999995
RA-40,2024,10.0,5.333333333333333,7.211257310000001,7.083,8.13,8.125,6.276666667,7.098051462066667,0.0,-0.5666666666666673
RA-400,2023,5.0,4.1,9.0,9.2,2.52,7.65625,7.375,,-1.0,2.3999999999999995
RA-401,2023,5.0,7.3,8.1,4.0,2.52,7.083333333,7.116666667,,-1.0,3.0
RA-401,2024,10.0,4.833333333333333,6.839473684333334,6.666,6.885,6.5625,6.915,6.728911403533334,0.0,-2.466666666666667
RA-402,2023,10.0,4.2,7.3,9.2,2.52,7.8125,6.88,,0.0,1.2000000000000002
RA-402,2024,10.0,4.166666666666667,3.074074074,7.5,6.26,6.354166667,6.1175,5.683064814833333,0.0,-0.033333333333333215
RA-403,2023,5.0,7.8,8.8,8.5,6.27,7.291666667,8.45,,-1.0,1.5
RA-403,2024,10.0,7.666666666666667,7.361111111,8.751,7.51,8.541666667,7.613333333,8.008488888833334,0.0,-0.13333333333333286
RA-404,2023,5.0,6.0,8.3,7.9,5.02,6.875,6.89,,-1.0,0.7000000000000002
RA-404,2024,10.0,5.666666666666667,6.286274509666666,8.334,2.51,7.5,6.998,6.624588235266668,0.0,-0.33333333333333304
RA-407,2023,5.0,7.3,8.6,9.6,7.52,7.8125,7.5,,-1.0,1.2999999999999998
RA-407,2024,10.0,3.6666666666666665,7.614522417333333,8.334,6.26,7.96875,7.875,7.0875128168,0.0,-3.6333333333333333
RA-408,2023,5.0,6.8,8.5,7.9,3.77,8.333333333,8.45,,-1.0,3.5
RA-408,2024,10.0,4.833333333333333,4.981481481666667,7.5,7.51,7.083333333,6.776666667,6.5276296297,0.0,-1.9666666666666668
RA-409,2023,5.0,8.0,9.5,8.4,2.52,7.916666667,8.73,,-1.0,0.20000000000000018
RA-409,2024,10.0,7.166666666666667,9.231481481333333,9.585,7.51,7.916666667,7.223333333,8.225462962900002,0.0,-0.833333333333333
RA-410,2023,5.0,4.9,5.8,8.8,7.52,6.71875,6.0425,,-1.0,2.9000000000000004
RA-411,2023,10.0,6.6,9.0,6.2,7.52,7.8125,7.5425,,0.0,-0.5
RA-411,2024,10.0,4.833333333333333,9.148148147999999,7.083,5.635,7.291666667,7.4125,7.279762962966667,0.0,-1.7666666666666666
RA-412,2023,10.0,6.2,8.9,8.8,2.52,7.03125,7.585,,0.0,-1.0999999999999996
RA-412,2024,10.0,7.333333333333333,8.456140351,8.334,6.26,8.020833333,8.125,8.044378070166667,0.0,1.1333333333333329
RA-413,2023,5.0,6.3,8.9,7.9,2.52,7.291666667,7.503333333,,-1.0,1.5999999999999996
RA-414,2023,10.0,6.5,9.5,0.0,7.52,7.8125,7.585,,0.0,0.5999999999999996
RA-414,2024,10.0,6.0,8.429629629666666,7.917,7.51,6.25,5.67,7.187625925933334,0.0,-0.5
RA-415,2023,10.0,3.7,8.2,7.1,7.52,7.8125,7.8325,,0.0,-2.5
RA-416,2023,10.0,7.6,9.8,9.2,2.52,8.28125,8.3375,,0.0,0.39999999999999947
RA-416,2024,10.0,8.0,8.972709551666666,8.751,7.51,8.541666667,9.13,8.700808577033333,1.0,0.40000000000000036
RA-417,2023,10.0,7.8,9.7,5.4,7.52,8.28125,8.2125,,0.0,-0.20000000000000018
RA-417,2024,10.0,8.833333333333334,8.401559454333333,8.334,7.51,8.4375,8.2925,8.533628557533333,0.0,1.033333333333334
RA-418,2023,10.0,8.1,10.0,8.8,2.52,8.125,8.045,,1.0,0.5999999999999996
RA-418,2024,10.0,9.333333333333334,10.0,8.751,7.51,8.229166667,9.0475,9.125183333366667,1.0,1.2333333333333343
RA-419,2023,10.0,7.6,9.5,6.7,2.52,8.125,7.875,,0.0,0.6999999999999993
RA-419,2024,10.0,8.166666666666666,9.382456140666667,7.083,6.26,8.020833333,8.5475,8.355707894766669,1.0,0.5666666666666664
RA-42,2023,5.0,5.7,8.6,8.8,5.63,6.5625,6.6675,,-1.0,0.9000000000000004
RA-42,2024,5.0,8.166666666666666,9.682539682666667,9.168,5.635,6.796875,7.134,7.656628769866667,-1.0,2.466666666666666
RA-420,2023,10.0,5.3,9.3,8.3,2.52,7.65625,7.96,,0.0,0.7999999999999998
RA-420,2024,10.0,4.0,9.557894737,8.334,6.26,7.8125,7.96,7.544228947400001,1.0,-1.2999999999999998
RA-421,2023,10.0,7.3,9.9,9.2,2.52,7.8125,8.17,,0.0,-1.5000000000000009
RA-421,2024,10.0,6.666666666666667,9.540744978333334,8.751,7.51,9.0625,8.572,8.488232329,1.0,-0.6333333333333329
RA-422,2023,5.0,4.4,7.8,0.0,7.52,6.666666667,6.106666667,,-1.0,1.9000000000000004
RA-422,2024,5.0,2.8333333333333335,6.157407407333333,7.5,7.51,6.458333333,5.5,5.544981481433334,-1.0,-1.5666666666666669
RA-423,2023,5.0,3.4,8.7,8.0,6.89,7.083333333,7.45,,-1.0,1.1
RA-423,2024,10.0,4.333333333333333,6.501135191,5.833,8.13,6.875,6.8275,6.616193704866666,0.0,0.9333333333333331
RA-424,2023,10.0,6.4,9.9,8.8,2.52,7.8125,7.7925,,0.0,-1.0999999999999996
RA-424,2024,10.0,3.3333333333333335,9.616228070333333,8.334,7.51,7.34375,7.1625,7.341187280733334,0.0,-3.066666666666667
RA-425,2023,10.0,7.5,9.9,9.2,2.52,7.8125,8.3775,,0.0,-1.5
RA-425,2024,10.0,9.0,10.0,10.002,6.26,8.229166667,8.8375,9.016616666700001,0.0,1.5
RA-426,2023,5.0,5.0,7.6,5.4,5.0,7.65625,7.5425,,-1.0,0.40000000000000036
RA-426,2024,5.0,4.833333333333333,7.9050567596666665,7.917,4.38,7.65625,8.0,6.6430030186,-1.0,-0.16666666666666696
RA-428,2023,10.0,7.2,9.5,8.3,2.52,7.8125,8.0425,,0.0,-2.3
RA-428,2024,10.0,5.0,8.898245614,9.168,5.635,7.5,7.625,7.534949122800001,0.0,-2.2
RA-43,2023,5.0,5.0,6.7,7.9,5.63,7.5,7.5875,,-1.0,0.7000000000000002
RA-430,2023,5.0,6.4,9.3,9.2,2.52,7.8125,7.75,,-1.0,-2.0999999999999996
RA-432,2023,5.0,5.2,9.0,8.8,2.52,7.8125,8.0425,,-2.0,0.10000000000000053
RA-432,2024,5.0,5.5,10.0,7.501,6.26,7.34375,7.2875,7.167975,-1.0,0.2999999999999998
RA-433,2023,5.0,4.8,7.2,8.5,7.52,5.833333333,7.613333333,,-1.0,2.1999999999999997
RA-433,2024,10.0,4.833333333333333,8.380952381,7.918,8.13,6.875,6.415,7.218157142866668,0.0,0.033333333333333215
RA-434,2023,5.0,6.6,8.0,6.3,7.52,7.5,7.613333333,,-1.0,0.8999999999999995
RA-434,2024,10.0,5.5,5.061904762,7.084,7.51,7.291666667,6.55,6.610947619100001,0.0,-1.0999999999999996
RA-436,2023,5.0,3.4,4.7,7.5,2.52,6.875,7.613333333,,-1.0,1.4
RA-437,2023,5.0,4.7,8.4,8.0,7.52,7.291666667,7.78,,-2.0,-1.0999999999999996
RA-438,2023,10.0,5.4,7.5,6.9,6.26,6.458333333,7.223333333,,0.0,-1.8999999999999995
RA-438,2024,5.0,8.25,8.6630434785,9.168,7.51,7.96875,7.915,7.930283695700001,-1.0,2.8499999999999996
RA-44,2023,5.0,6.9,8.5,0.0,5.01,7.5,7.17,,-2.0,3.9000000000000004
RA-440,2023,10.0,6.2,8.2,0.0,7.52,7.96875,7.835,,0.0,0.7000000000000002
RA-442,2023,10.0,5.8,7.6,0.0,7.52,7.5,8.1275,,0.0,-1.7000000000000002
RA-442,2024,10.0,5.0,5.9151960783333335,8.334,5.635,7.5,7.8775,6.905439215666667,1.0,-0.7999999999999998
RA-443,2023,5.0,7.6,7.5,7.1,2.52,7.96875,8.125,,-1.0,2.0
RA-444,2023,10.0,4.7,7.9,0.0,5.0,6.40625,6.4575,,1.0,1.6
RA-444,2024,5.0,3.6666666666666665,6.377276524666667,8.334,2.51,6.25,5.96,5.410188638266668,-1.0,-1.0333333333333337
RA-445,2023,5.0,8.4,8.8,8.0,6.89,8.541666667,8.176666667,,-1.0,4.6000000000000005
RA-445,2024,10.0,4.0,8.715873016,7.917,7.51,7.8125,7.3725,7.3416246032,0.0,-4.4
RA-449,2023,10.0,7.0,7.2,7.1,7.52,7.34375,6.8425,,0.0,0.0
RA-45,2023,10.0,7.9,9.6,7.1,6.26,8.28125,8.1725,,0.0,1.1000000000000005
RA-45,2024,10.0,8.0,9.619047619,7.5,9.38,8.75,8.283333333,8.743476190400001,0.0,0.09999999999999964
RA-450,2023,5.0,5.4,8.4,9.6,2.52,7.65625,7.9175,,-1.0,-2.0999999999999996
RA-450,2024,5.0,7.5,8.954191033333332,8.751,5.63,7.8125,7.58,7.526188206666666,-1.0,2.0999999999999996
RA-451,2023,5.0,8.9,9.5,8.5,4.39,9.375,9.896666667,,-2.0,2.8000000000000007
RA-454,2023,5.0,2.6,7.5,0.0,5.0,4.6875,5.54,,-2.0,0.30000000000000027
RA-454,2024,5.0,3.6666666666666665,6.633138401666667,9.585,6.255,5.416666667,5.833333333,5.8522943469666675,-2.0,1.0666666666666664
RA-455,2024,10.0,4.5,6.111111111,8.751,8.13,8.333333333,7.276666667,7.098988888900001,0.0,-1.7999999999999998
RA-456,2023,5.0,9.9,8.3,0.0,4.39,9.583333333,9.953333333,,-1.0,2.6000000000000005
RA-456,2024,10.0,6.5,9.382456140333334,7.083,7.51,9.166666667,8.893333333,8.331124561366668,0.0,-3.4000000000000004
RA-457,2023,10.0,8.1,8.6,7.5,7.52,8.125,8.045,,0.0,-0.40000000000000036
RA-457,2024,10.0,8.666666666666666,8.743961352333335,8.334,7.51,9.6875,7.77,8.5892756038,1.0,0.5666666666666664
RA-458,2023,5.0,3.8,6.9,9.6,7.52,7.1875,6.2475,,-1.0,-1.7999999999999998
RA-458,2024,5.0,4.0,3.7396825396666666,8.751,6.88,7.03125,6.83,5.680161507933333,-1.0,0.20000000000000018
RA-459,2023,10.0,8.3,9.3,6.7,7.52,7.1875,7.88,,0.0,1.0000000000000009
RA-459,2024,10.0,4.666666666666667,8.454106280333333,7.917,5.635,7.8125,7.366,7.233804589400001,0.0,-3.6333333333333337
RA-46,2023,2.5,4.4,7.4,7.1,2.52,6.5625,6.6275,,-3.0,2.3000000000000003
RA-461,2023,5.0,7.4,7.9,7.3,3.77,8.541666667,8.616666667,,-1.0,3.6000000000000005
RA-461,2024,10.0,4.5,9.182446312,8.751,7.51,7.708333333,7.056666667,7.5447559291,0.0,-2.9000000000000004
RA-462,2023,5.0,2.7,8.1,10.0,5.0,7.5,6.5825,,-2.0,-0.8999999999999999
RA-463,2023,10.0,4.0,5.4,9.2,2.52,7.8125,7.795,,0.0,1.5
RA-464,2023,5.0,3.0,7.7,9.2,2.52,7.96875,7.38,,-1.0,-1.7999999999999998
RA-464,2024,5.0,4.333333333333333,7.851461988333334,9.168,8.76,7.1875,7.1175,6.872009064333334,-1.0,1.333333333333333
RA-465,2023,10.0,8.5,9.4,7.5,2.52,7.96875,8.17,,0.0,0.7000000000000002
RA-466,2023,5.0,4.5,7.6,9.5,6.89,6.25,7.056666667,,-2.0,1.2000000000000002
RA-466,2024,5.0,4.0,7.223245614,8.751,8.76,7.5,7.665,6.778749122800001,-1.0,-0.5
RA-467,2023,5.0,5.2,9.2,6.3,3.14,7.1875,7.5425,,-1.0,-0.2999999999999998
RA-467,2024,10.0,6.833333333333333,9.140350877333333,7.917,5.01,7.34375,7.54,7.7298118421333335,0.0,1.6333333333333329
RA-468,2023,5.0,3.4,6.0,8.3,6.27,7.34375,6.715,,-1.0,-0.6999999999999997
RA-469,2023,5.0,7.8,9.3,7.5,2.52,7.916666667,8.843333333,,-1.0,2.0999999999999996
RA-469,2024,10.0,5.0,9.498366013,9.168,7.51,7.291666667,6.94,7.684639869300001,0.0,-2.8
RA-470,2023,5.0,4.9,9.2,8.8,5.0,7.5,7.71,,-1.0,-1.3999999999999995
RA-470,2024,10.0,3.3333333333333335,8.011695906666667,9.585,7.51,7.03125,6.4975,6.981130848,0.0,-1.5666666666666669
RA-471,2023,10.0,5.0,9.0,0.0,6.27,7.96875,8.125,,0.0,-1.2999999999999998
RA-471,2024,10.0,5.5,7.027568922333333,0.0,7.51,7.708333333,8.0425,6.635847117766667,0.0,0.5
RA-472,2023,5.0,5.5,7.1,5.1,7.52,7.708333333,8.223333333,,-1.0,3.5
RA-472,2024,5.0,6.25,7.48447205,7.502,7.51,6.25,6.333333333,6.6397610766,-1.0,0.75
RA-474,2023,5.0,3.3,7.8,0.0,5.0,7.1875,6.7575,,-1.0,0.2999999999999998
RA-474,2024,5.0,3.0,5.818518518666667,9.168,7.51,7.1875,6.8725,6.024753703733333,-1.0,-0.2999999999999998
RA-476,2023,10.0,4.1,7.0,7.9,2.52,7.34375,7.505,,0.0,-1.4000000000000004
RA-476,2024,10.0,4.5,6.5964912280000005,7.917,7.51,6.25,6.745,6.7359982456,0.0,0.40000000000000036
RA-478,2023,10.0,4.4,7.3,6.7,2.52,7.1875,7.2975,,0.0,-0.5
RA-479,2023,10.0,9.7,10.0,9.0,2.52,9.791666667,9.6375,,0.0,-0.10000000000000142
RA-479,2024,10.0,9.666666666666666,9.866666666666667,9.168,2.51,9.375,9.45,8.901966666666668,1.0,-0.033333333333333215
RA-48,2023,10.0,7.7,8.4,6.7,6.26,7.65625,7.6275,,0.0,-0.39999999999999947
RA-48,2024,10.0,7.5,8.339076859,7.917,9.375,8.59375,8.23,8.402390371800001,0.0,-0.20000000000000018
RA-480,2023,5.0,7.9,9.7,10.0,7.52,7.96875,8.336666667,,-1.0,1.6000000000000005
RA-480,2024,10.0,5.0,8.0714285715,6.25,7.51,7.8125,7.443333333,7.260202380900001,0.0,-2.9000000000000004
RA-483,2023,5.0,5.6,6.0,9.0,2.52,7.916666667,8.166666667,,-2.0,3.1999999999999997
RA-483,2024,5.0,5.25,5.6428571430000005,8.502,6.26,8.125,8.056666667,6.578604762,-1.0,-0.34999999999999964
RA-484,2023,5.0,3.6,7.5,6.4,2.52,5.416666667,6.8,,-1.0,-2.9
RA-484,2024,10.0,0.0,3.9141382866666667,8.334,2.51,3.4375,3.1225,3.8354776573333336,0.0,-3.6
RA-486,2023,10.0,6.2,6.4,8.4,2.52,7.5,8.7525,,0.0,-1.0999999999999996
RA-487,2023,10.0,9.5,9.9,8.5,5.0,9.166666667,9.26,,0.0,-0.09999999999999964
RA-487,2024,10.0,9.666666666666666,9.441269841333334,9.168,9.38,9.0625,9.1725,9.4171373016,0.0,0.16666666666666607
RA-490,2023,10.0,5.8,7.9,7.9,2.52,8.541666667,9.0075,,0.0,-1.9000000000000004
RA-490,2024,10.0,6.166666666666667,5.5110047846666665,9.168,8.755,7.8125,7.295,7.368084290266667,1.0,0.36666666666666714
RA-491,2023,10.0,5.0,9.6,9.5,2.52,7.708333333,8.3375,,0.0,-2.0
RA-491,2024,5.0,5.25,9.011904762,7.502,7.51,7.083333333,7.166666667,6.995247619100001,-1.0,0.25
RA-493,2023,10.0,6.0,9.6,9.5,2.52,8.541666667,8.84,,0.0,-1.2000000000000002
RA-493,2024,10.0,3.1666666666666665,8.933333333333334,10.002,10.0,7.03125,6.705,7.4643250000000005,1.0,-2.8333333333333335
RA-494,2023,5.0,6.8,9.0,6.9,2.52,7.708333333,8.71,,-1.0,1.0
RA-494,2024,10.0,6.333333333333333,7.329323308333333,7.5,8.755,7.8125,8.915,7.922281328333334,0.0,-0.4666666666666668
RA-495,2023,5.0,7.4,8.4,9.0,2.52,8.541666667,8.755,,-1.0,-1.0
RA-496,2023,5.0,8.3,7.1,0.0,5.0,7.916666667,8.71,,-1.0,2.6000000000000005
RA-496,2024,10.0,5.666666666666667,5.315995871999999,10.002,6.255,6.71875,6.1625,6.726607507733334,0.0,-2.6333333333333337
RA-497,2023,5.0,3.5,8.7,5.3,2.52,6.25,6.885,,-2.0,-1.5999999999999996
RA-497,2024,5.0,1.0,6.095238095,7.502,5.63,5.625,3.506666667,4.4960809524,-1.0,-2.5
RA-499,2023,10.0,6.6,10.0,7.9,2.52,8.75,8.2975,,0.0,-1.5999999999999996
RA-499,2024,10.0,4.75,9.0476190475,8.502,7.51,7.1875,7.5,7.5794738095000005,0.0,-1.8499999999999996
RA-500,2023,10.0,7.9,10.0,9.5,2.52,8.958333333,8.7975,,0.0,-1.5999999999999996
RA-500,2024,10.0,6.666666666666667,10.0,9.585,2.51,8.59375,8.3775,8.077708333333334,0.0,-1.2333333333333334
RA-501,2023,5.0,8.9,8.4,7.0,7.52,8.541666667,9.396666667,,-1.0,2.1000000000000005
RA-501,2024,10.0,8.75,7.9949874685,7.002,7.51,8.4375,8.17,8.2779474937,0.0,-0.15000000000000036
RA-502,2023,10.0,8.0,9.8,8.5,7.52,7.96875,8.95,,0.0,0.5999999999999996
RA-502,2024,10.0,8.0,9.761904762,9.002,3.755,9.0625,8.84,8.5023309524,0.0,0.0
RA-503,2023,10.0,8.7,10.0,9.5,2.52,8.75,8.255,,0.0,-0.10000000000000142
RA-503,2024,10.0,7.666666666666667,9.824561403666666,9.585,7.51,7.8125,7.7925,8.547495614066667,1.0,-1.0333333333333323
RA-504,2023,10.0,7.9,8.3,8.0,7.52,7.5,8.836666667,,0.0,-0.09999999999999964
RA-506,2023,5.0,8.5,8.1,9.5,5.0,8.958333333,7.92,,-1.0,1.2999999999999998
RA-508,2023,10.0,7.5,8.6,6.4,2.52,8.333333333,8.6725,,0.0,3.0
RA-508,2024,10.0,4.666666666666667,5.567251461999999,7.083,7.51,7.65625,7.5,6.771708625733333,1.0,-2.833333333333333
RA-509,2023,5.0,8.6,8.1,8.5,2.52,8.958333333,8.84,,-1.0,-0.5999999999999996
RA-509,2024,10.0,6.0,6.363636363666667,9.168,2.51,8.28125,7.2475,6.918152272733334,0.0,-2.5999999999999996
RA-513,2023,10.0,7.5,9.7,9.5,2.52,8.541666667,9.0075,,0.0,-0.8000000000000007
RA-513,2024,10.0,7.666666666666667,8.831746031666666,10.002,8.135,9.0625,8.545,8.728632539666668,1.0,0.16666666666666696
RA-514,2023,5.0,5.5,7.5,7.9,2.52,5.0,5.896666667,,-1.0,0.7000000000000002
RA-514,2024,10.0,3.0,7.595238095,9.002,4.385,5.625,5.996666667,6.219580952400001,0.0,-2.5
RA-516,2023,10.0,9.3,9.8,10.0,2.52,8.75,8.7175,,0.0,-0.5999999999999996
RA-516,2024,10.0,8.833333333333334,10.0,10.002,2.51,8.541666667,7.56,8.384033333366668,1.0,-0.4666666666666668
RA-517,2023,5.0,6.6,9.0,4.1,2.52,6.875,6.7125,,-1.0,-1.1000000000000005
RA-517,2024,10.0,5.0,5.266499582333334,7.5,2.51,6.041666667,6.11,5.880466583166668,0.0,-1.5999999999999996
RA-518,2023,10.0,6.7,8.5,8.5,5.0,8.125,6.9175,,0.0,-0.7999999999999998
RA-518,2024,10.0,4.0,6.8300751879999995,8.334,2.51,7.083333333,6.94,6.3467483709,0.0,-2.7
RA-519,2023,5.0,7.4,9.9,9.0,7.52,7.708333333,8.223333333,,-1.0,-0.09999999999999964
RA-52,2023,10.0,6.4,9.8,10.0,2.52,8.125,8.2975,,1.0,0.20000000000000018
RA-52,2024,10.0,7.216666666666666,9.437666667,8.751,6.885,7.5,7.5,8.144466666733333,2.0,0.8166666666666655
RA-521,2023,5.0,7.9,9.9,0.0,3.77,7.083333333,8.166666667,,-1.0,1.9000000000000004
RA-521,2024,10.0,6.25,9.0357142855,8.002,5.005,6.666666667,7.276666667,7.4798428571999995,0.0,-1.6500000000000004
RA-522,2023,5.0,8.3,9.2,7.5,7.52,7.083333333,8.45,,-1.0,0.8000000000000007
RA-522,2024,10.0,9.0,9.523809524,8.002,7.51,8.4375,7.89,8.6777119048,0.0,0.6999999999999993
RA-524,2023,5.0,8.9,9.2,6.4,2.52,8.333333333,7.42,,-1.0,-0.1999999999999993
RA-524,2024,10.0,8.666666666666666,5.111779448666667,7.083,2.51,8.333333333,7.39,7.026322556366667,0.0,-0.23333333333333428
RA-525,2023,5.0,9.2,8.6,8.0,2.52,8.958333333,9.566666667,,-1.0,0.5999999999999996
RA-526,2023,5.0,8.8,9.8,9.5,5.0,8.75,7.7525,,-1.0,0.8000000000000007
RA-526,2024,5.0,7.333333333333333,9.382456140333334,9.585,8.13,7.291666667,7.496666667,7.843157894833334,-1.0,-1.4666666666666677
RA-527,2023,5.0,6.5,9.1,9.0,7.52,7.5,7.78,,-1.0,0.0
RA-527,2024,10.0,6.0,10.0,9.002,7.51,8.125,7.383333333,8.1403666666,0.0,-0.5
RA-528,2023,5.0,8.2,8.5,9.0,5.0,8.75,7.92,,-1.0,4.199999999999999
RA-528,2024,10.0,6.666666666666667,5.793483709333334,9.168,7.51,7.291666667,6.936666667,7.276330075300001,0.0,-1.5333333333333323
RA-529,2023,5.0,6.8,9.6,8.0,7.52,5.78125,6.893333333,,-2.0,1.5999999999999996
RA-529,2024,5.0,4.25,6.6071428569999995,7.002,4.38,4.791666667,4.886666667,5.2661285715,-1.0,-2.55
RA-53,2023,5.0,7.7,9.1,9.2,5.63,7.5,7.5875,,-2.0,0.7000000000000002
RA-530,2023,10.0,5.7,8.8,10.0,5.0,7.708333333,7.46,,0.0,-3.2
RA-530,2024,10.0,4.5,6.468838763666667,8.751,9.38,7.083333333,7.496666667,7.214534419433333,0.0,-1.2000000000000002
RA-531,2023,10.0,7.7,10.0,9.5,2.52,8.75,8.59,,0.0,-0.09999999999999964
RA-531,2024,10.0,6.666666666666667,9.803921568666667,9.168,4.38,7.96875,7.335,7.9127926470666665,0.0,-1.0333333333333332
RA-533,2023,5.0,5.8,9.3,9.0,7.52,7.5,7.613333333,,-1.0,-0.20000000000000018
RA-534,2023,5.0,5.4,8.1,0.0,2.52,8.125,7.92,,-1.0,-1.6999999999999993
RA-534,2024,10.0,5.0,6.043441938333333,9.585,7.51,7.5,7.103333333,7.088855054266667,0.0,-0.40000000000000036
RA-535,2023,10.0,5.6,9.4,9.0,5.0,8.125,8.95,,0.0,0.5
RA-535,2024,10.0,6.0,7.161904762,9.168,8.135,7.96875,7.5,7.659555952400001,0.0,0.40000000000000036
RA-536,2023,10.0,5.9,9.3,8.0,2.52,8.333333333,9.17,,0.0,-0.09999999999999964
RA-536,2024,10.0,5.5,9.109090909,8.334,8.135,7.1875,7.415,7.7704681818,1.0,-0.40000000000000036
RA-538,2023,5.0,4.7,8.6,7.4,2.52,7.916666667,7.39,,-1.0,-2.0999999999999996
RA-538,2024,5.0,6.166666666666667,7.668803418666666,8.751,7.51,5.625,5.292,6.514094017066666,-1.0,1.4666666666666668
